Website Name,Domain,Website Type,About,Linking From,Linking To,Anchor Text,Link Type,Sitewide Link,Number Of Links,Acquisition Method,Payment Date,Payment Amount,Payment Method,Payment Method Details,Payment Type,Payment Term,Payment Start Date,Payment Expiration Date,Payment Note,Primary Contact,Assigned To,Relationship Stage,Overall Rating,Email 1,Email 2,Email 3,Email 4,Facebook,Linked In,Twitter,Google Plus,Pinterest,Friend Feed,Contact Us Url,Phone 1,Phone 2,Fax,Address Line 1,Address Line 2,City,State,Zip,Country,Note,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13,Tag 14,Tag 15,Tag 16,Tag 17,Tag 18,Tag 19,Tag 20,Tag 21,Tag 22,Tag 23,Tag 24,Tag 25,Project,Date Added To Project,Linking To Domain,Linking From Domain,Linking From Tld,Linking,Link No Follow,Link Anchor Text Incorrect,Link Links On Page,Link Flagged Words Found,Link Last Checked,Website Date Added,Link Date Added,Link Date Reported,Link Date Found,Link Date Removed,Link Date Restored,Link PageRank,Link Date Cached,Payment Id,Payment Currency,Buzzstream Link Id,Moz Rank,Domain Authority,Homepage Page Rank,Technorati Rank,Inbound Links,Juice Passing Links,IP Address,Site Age,TwitterGrade,Twitter Followers,Twitter Following,Twitter Updates
blog.wishpond.com,blog.wishpond.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,Attempting To Reach,,support@wishpond.com,,,,,,,,,,,,,,,,,,,,"Subject: Rime - Integrated Social Media Platform
From: Girish Nayak <girish@rime.co>
To: support@wishpond.com
-------------------------

Hello , 
 My name is Girish from Rime. We've developed a platform that helps connecting multiple social media platforms, and brining contents (NOT feeds) of all platforms to one unified timeline. Whilst there are similar apps out there (e.g. HootSuite, Buffer), this is the first time a platform has been created, to bring all contents of an artist/content creator to one platform. We are talking about creating an unique identity, people and content search, making sharing and following simple and easy,  making the entire experience of social media interaction easy and integrated. We envision Rime to be the ""Google""  for people and content search! 
 Our latest release private Beta version , and thus far we have 3,500 excited users. 
We are at https://rime.co, and I will be happy to share the press kit if you'd  be interested. Let me know. 
  
 Thanks a lot for your time, 
Name: Girish Nayak 
Position: Co-Founder  
Mobile number : +91-8454893412 
Email: girish@rime.co ",,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.370252231396774,61,4,,2848,826.0,23.23.88.63,,,,,
digitalsherpa.com,digitalsherpa.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.4084643725687584,64,5,,211133,211057.0,65.222.181.108,,,,,
blog.tailwindapp.com,blog.tailwindapp.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.18658960741708,57,0,,122,56.0,198.58.110.88,,,,,
razorsocial.com,razorsocial.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.353108894537953,59,5,,302,269.0,45.79.162.108,,,,,
blogtrepreneur.com,blogtrepreneur.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.063943179147022,59,4,,4573,2771.0,192.124.249.3,,,,,
pjrvs.com,pjrvs.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.566931711186203,58,5,,7067,6588.0,192.241.199.28,,,,,
alleywatch.com,alleywatch.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.487095555716276,63,4,,482,342.0,52.0.224.232,,,,,
addicted2success.com,addicted2success.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.396218643507681,56,,,5581,5003.0,162.209.115.131,,,,,
innovationexcellence.com,innovationexcellence.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.221384200122646,65,5,,245,142.0,67.214.214.170,,,,,
innovationmanagement.se,innovationmanagement.se,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.241544785718978,57,6,,221,60.0,109.74.8.12,,,,,
futurelab.net,futurelab.net,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.181189940680981,57,4,,510,504.0,37.148.182.214,,,,,
blog.innosight.com,blog.innosight.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.946841656404217,60,4,,4350,718.0,66.147.242.187,,,,,
thisisindexed.com,thisisindexed.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.1072985438081595,63,5,,52867,49272.0,69.195.124.106,,,,,
frontendofinnovationblog.iirusa.com,frontendofinnovationblog.iirusa.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.431704777787131,66,,,7643,3013.0,173.194.208.121,,,,,
arcticstartup.com,arcticstartup.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.686429609154207,60,6,,10822,367.0,185.26.50.107,,,,,
casnocha.com,casnocha.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.4928966805253125,58,5,,4357,2304.0,104.28.22.33,,,,,
businessofsoftware.org,businessofsoftware.org,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,Attempting To Reach,,joe@businessofsoftware.org,,,,,,,,,,,,,,,,,,,,"Subject: Rime - Integrated Social Media Platform
From: Girish Nayak <girish@rime.co>
To: joe@businessofsoftware.org
-------------------------

Hello Joe, 
 My name is Girish from Rime. We've developed a platform that helps connecting multiple social media platforms, and brining contents (NOT feeds) of all platforms to one unified timeline. Whilst there are similar apps out there (e.g. HootSuite, Buffer), this is the first time a platform has been created, to bring all contents of an artist/content creator to one platform. We are talking about creating an unique identity, people and content search, making sharing and following simple and easy,  making the entire experience of social media interaction easy and integrated. We envision Rime to be the ""Google""  for people and content search! 
 Our latest release private Beta version , and thus far we have 3,500 excited users. 
We are at https://rime.co, and I will be happy to share the press kit if you'd  be interested. Let me know. 
  
 Thanks a lot for your time, 
Name: Girish Nayak 
Position: Co-Founder  
Mobile number : +91-8454893412 
Email: girish@rime.co ",,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.682650912982405,55,5,,8637,1101.0,173.255.195.207,,,,,
growthink.com,growthink.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.768782830708242,56,4,,67,56.0,190.93.248.56,,,,,
blog.crowdspring.com,blog.crowdspring.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.6951754949100515,64,5,,44713,1268.0,184.73.164.193,,,,,
thisisgoingtobebig.com,thisisgoingtobebig.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.06165582983117,56,5,,526,521.0,198.185.159.144,,,,,
entrepreneurs-journey.com,entrepreneurs-journey.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.866621929648365,64,5,,740,635.0,205.186.159.203,,,,,
menwithpens.ca,menwithpens.ca,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.2051161595360576,56,6,,22384,15124.0,72.10.51.111,,,,,
marketingzen.com,marketingzen.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.223198480374504,57,4,,6622,5366.0,50.87.146.132,,,,,
thenextwomen.com,thenextwomen.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.498915488320173,55,6,,3178,3060.0,79.170.42.2,,,,,
blog.asmartbear.com,blog.asmartbear.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.672805433738097,63,5,,9959,7947.0,162.209.67.115,,,,,
sramanamitra.com,sramanamitra.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.643082336832015,61,6,,1383,1325.0,98.129.229.144,,,,,
under30ceo.com,under30ceo.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.790992786511264,61,5,,17636,4092.0,23.92.19.192,,,,,
e27.co,e27.co,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.89376360219811,63,6,,38670,15554.0,104.28.5.88,,,,,
blog.onevest.com,blog.onevest.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.025402670057904,56,,,558,3.0,198.49.23.144,,,,,
scottmonty.com,scottmonty.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.914967566767923,61,5,,3868,2991.0,74.208.165.120,,,,,
socialfresh.com,socialfresh.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.859533384768597,65,5,,9347,5632.0,104.236.20.80,,,,,
brainsonfire.com,brainsonfire.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.130528911029812,57,5,,698,343.0,174.143.45.133,,,,,
techipedia.com,techipedia.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.798754375599596,58,5,,293,271.0,108.166.173.247,,,,,
quickonlinetips.com,quickonlinetips.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.688441598632915,65,5,,167,97.0,67.222.6.10,,,,,
andrewchen.co,andrewchen.co,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.39951507046527,61,6,,2207,1699.0,198.74.62.48,,,,,
drewsmarketingminute.com,drewsmarketingminute.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.921747310937812,57,4,,761,752.0,50.116.61.229,,,,,
buzzbinpadillacrt.com,buzzbinpadillacrt.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.8263386633259175,56,,,17,17.0,72.32.96.192,,,,,
socialfish.org,socialfish.org,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,Attempting To Reach,,lindy@socialfish.org,,,,,,,,,,,,,,,,,,,,"Subject: Rime - Integrated Social Media Platform
From: Girish Nayak <girish@rime.co>
To: lindy@socialfish.org
-------------------------

Hello , 
 My name is Girish from Rime. We've developed a platform that helps connecting multiple social media platforms, and brining contents (NOT feeds) of all platforms to one unified timeline. Whilst there are similar apps out there (e.g. HootSuite, Buffer), this is the first time a platform has been created, to bring all contents of an artist/content creator to one platform. We are talking about creating an unique identity, people and content search, making sharing and following simple and easy,  making the entire experience of social media interaction easy and integrated. We envision Rime to be the ""Google""  for people and content search! 
 Our latest release private Beta version , and thus far we have 3,500 excited users. 
We are at https://rime.co, and I will be happy to share the press kit if you'd  be interested. Let me know. 
  
 Thanks a lot for your time, 
Name: Girish Nayak 
Position: Co-Founder  
Mobile number : +91-8454893412 
Email: girish@rime.co ",,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.015513110394743,55,5,,90,73.0,64.207.153.73,,,,,
christopherspenn.com,christopherspenn.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.1617084212342546,57,4,,1603,1579.0,104.28.23.31,,,,,
bloombergmarketing.blogs.com,bloombergmarketing.blogs.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.424752561633903,76,4,,12453,11788.0,141.101.115.9,,,,,
businessesgrow.com,businessesgrow.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.949895541446783,68,4,,285,226.0,205.186.153.32,,,,,
webinknow.com,webinknow.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.3320818747263585,68,,,585,572.0,205.178.189.129,,,,,
feed.reelseo.com,feed.reelseo.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.342145675445158,74,,,148,37.0,5.39.119.219,,,,,
sproutsocial.com,sproutsocial.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.590659684694438,79,6,,56042,18547.0,50.56.154.30,,,,,
jeffbullas.com,jeffbullas.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.652057105257964,76,5,,4065,3414.0,192.163.211.108,,,,,
blog.bazaarvoice.com,blog.bazaarvoice.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.55925766060551,75,5,,2480,928.0,216.70.94.173,,,,,
sociableblog.com,sociableblog.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,3.460466482857795,68,0,,24,16.0,72.47.228.220,,,,,
blog.sumall.com,blog.sumall.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.3582003105351586,71,5,,208,74.0,45.33.72.131,,,,,
quicksprout.com,quicksprout.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.941356777243569,81,5,,1995,1592.0,198.58.119.75,,,,,
yotamak.blogs.com,yotamak.blogs.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,3.0457148893007204,76,,,1,0.0,190.93.244.9,,,,,
tech.co,tech.co,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.730469327840806,76,6,,55860,12289.0,141.101.127.78,,,,,
grasshopper.com,grasshopper.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.34922933173964,69,5,,9177,7513.0,54.173.188.38,,,,,
guykawasaki.com,guykawasaki.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.7296577331876835,81,6,,34772,32554.0,104.24.111.72,,,,,
scottberkun.com,scottberkun.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.059357929379307,71,5,,24100,21248.0,162.243.229.151,,,,,
outsideinnovation.blogs.com,outsideinnovation.blogs.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.019022220351256,76,4,,4489,4159.0,190.93.247.9,,,,,
adaptivepath.com,adaptivepath.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.742052754610717,81,6,,5075,4878.0,216.70.112.153,,,,,
inventorspot.com,inventorspot.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.971862446491553,68,5,,74775,38476.0,158.69.2.74,,,,,
strategy-business.com,strategy-business.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.042890009769717,81,7,,78,54.0,67.228.77.130,,,,,
asmarterplanet.com,asmarterplanet.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.158553320765262,69,7,,17811,13875.0,205.186.161.241,,,,,
premiumrapidleechlist.blogspot.in,premiumrapidleechlist.blogspot.in,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,2.1617613149320647,73,,,1,1.0,173.194.121.10,,,,,
smartbrief.com,smartbrief.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.465730958540136,80,6,,2239,619.0,72.32.59.21,,,,,
mixergy.com,mixergy.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.037153772361033,68,5,,11154,7947.0,198.41.249.147,,,,,
articles.bplans.com,articles.bplans.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.60673956446885,77,6,,11235,632.0,54.209.19.154,,,,,
presentationzen.com,presentationzen.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.047944903136064,75,6,,1388,1347.0,184.168.221.28,,,,,
getelastic.com,getelastic.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,4.648688093937879,68,5,,134,120.0,64.111.96.95,,,,,
timberry.bplans.com,timberry.bplans.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,5.919447365104333,77,6,,18342,7314.0,54.84.4.141,,,,,
signalvnoise.com,signalvnoise.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.489656340995386,77,,,53951,53209.0,204.62.114.116,,,,,
onstartups.com,onstartups.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.0453779868180755,69,5,,18893,17090.0,23.0.160.82,,,,,
fi.co,fi.co,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.110132878705896,66,6,,53685,22284.0,75.127.77.36,,,,,
techstars.com,techstars.com,,,,,,,,,,,,,,,,,,,,amiteng123@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rime,9/1/2015,,,,,,,,,,9/1/2015,,,,,,,,,,,6.072554827726273,79,7,,2484,2389.0,104.200.24.42,,,,,
